"CATCH_COMP_ID","YEAR","PROJECT_CODE","EVENT_ID","SPECIES_CODE","SEX_CODE","SPECIES_NAME_FIELD","COMMON_NAME","SCI_NAME","BASKET_ID","SAMPLE_TYPE_CODE","CONDITION_CODE","MATURITY_CODE","COUNT","SAMPLE_WT_KG","COMMENTS","DB_COMMENTS","SAMP_TYPE_2_SOURCE","SAMP_TYPE_3_SOURCE","SAMP_TYPE_6_SOURCE"
7727,"2008","D02","2008D02046","128",,,"sole, English","Paraphrys vetulus",,"6","01",,3,,," Observed in 2.8KG of mixed fish or debris",,,
7728,"2008","D02","2008D02046","124",,,"sole, dover","Microstomus pacificus",,"6","01",,2,,," Observed in 2.8KG of mixed fish or debris",,,
7729,"2008","D02","2008D02046","218",,,"Snailfish","Liparidae unid",,"6","01",,1,,," Observed in 2.8KG of mixed fish or debris",,,
7730,"2008","D02","2008D02046","702",,"big skate","skate, big","Raja binoculata",,"6","01",,1,,," Observed in 2.8KG of mixed fish or debris",,,
7731,"2008","D02","2008D02047","270",,,"pollock, walleye","Theragra chalcogramma",,"6","01",,1,,," Observed in 2KG of mixed fish or debris",,,
7732,"2008","D02","2008D02047","125",,,"sole, rex","Glyptocephalus zachirus",,"6","01",,6,,," Observed in 2KG of mixed fish or debris",,,
7733,"2008","D02","2008D02047","124",,,"sole, dover","Microstomus pacificus",,"6","01",,4,,," Observed in 2KG of mixed fish or debris",,,
7734,"2008","D02","2008D02041","128",,,"sole, English","Paraphrys vetulus",,"6","01",,2,,," Observed in 1.5KG of mixed fish or debris",,,
7735,"2008","D02","2008D02041","124",,,"sole, dover","Microstomus pacificus",,"6","01",,2,,," Observed in 1.5KG of mixed fish or debris",,,
7736,"2008","D02","2008D02041","24185",,,"wattled eelpout","Lycodes palearis",,"6","01",,1,,," Observed in 1.5KG of mixed fish or debris",,,
7737,"2008","D02","2008D02041","125",,,"sole, rex","Glyptocephalus zachirus",,"6","01",,4,,," Observed in 1.5KG of mixed fish or debris",,,
7738,"2008","D02","2008D02042","002",,"mud","Debris_natural",,,"1","01",,,29.500000,," Sample weight calculated from estimated percentage of 59 KG of debris Percentage of mass estimated at 50%",,,
7739,"2008","D02","2008D02042","83320",,"brittle star","notched brittlestar","Ophiura sarsi",,"1","01",,,26.550000,,"Identified only as brittle star in the field, notched brittle star is typical in catch Sample weight calculated from estimated percentage of 59 KG of debris Percentage of mass estimated at 45%",,,
7740,"2008","D02","2008D02042","71500",,"gastropod","snail unident.","Gastropod unident.",,"1","01",,,0.737500,," Sample weight calculated from estimated percentage of 59 KG of debris Percentage of mass estimated at 1.25%",,,
7741,"2008","D02","2008D02042","74000",,"clam","bivalve unident.","Bivalvia unident.",,"1","01",,,0.737500,," Sample weight calculated from estimated percentage of 59 KG of debris Percentage of mass estimated at 1.25%",,,
7742,"2008","D02","2008D02042","99993",,"shell","empty bivalve shells",,,"1","01",,,0.737500,," Sample weight calculated from estimated percentage of 59 KG of debris Percentage of mass estimated at 1.25%",,,
7743,"2008","D02","2008D02042","42017",,"sea pen","orange sea pen","Ptilosarcus gurneyi",,"1","01",,,0.737500,," Sample weight calculated from estimated percentage of 59 KG of debris Percentage of mass estimated at 1.25%",,,
7744,"2008","D02","2008D02043","83320",,"brittle star","notched brittlestar","Ophiura sarsi",,"1","01",,,86.625000,,"Identified only as brittle star in the field, notched brittle star is typical in catch Sample weight calculated from estimated percentage of 115.5 KG of debris Percentage of mass estimated at 75%",,,
7745,"2008","D02","2008D02043","002",,"mud","Debris_natural",,,"1","01",,,23.100000,," Sample weight calculated from estimated percentage of 115.5 KG of debris Percentage of mass estimated at 20%",,,
7746,"2008","D02","2008D02043","69010",,"hermit crab","hermit crab unident.","Paguridae",,"1","01",,,1.963500,," Sample weight calculated from estimated percentage of 115.5 KG of debris Percentage of mass estimated at 1.7%",,,
7747,"2008","D02","2008D02043","71500",,"gastropod","snail unident.","Gastropod unident.",,"1","01",,,1.963500,," Sample weight calculated from estimated percentage of 115.5 KG of debris Percentage of mass estimated at 1.7%",,,
7748,"2008","D02","2008D02043","99993",,"shell","empty bivalve shells",,,"1","01",,,1.848000,," Sample weight calculated from estimated percentage of 115.5 KG of debris Percentage of mass estimated at 1.6%",,,
7749,"2008","D02","2008D02045","121",,,"flounder, arrowtooth","Reinhardtius stomias",,"6","01",,1,,," Observed in 2.2KG of mixed fish or debris",,,
7750,"2008","D02","2008D02045","127",,,"sole, yellowfin","Limanda aspera",,"6","01",,1,,," Observed in 2.2KG of mixed fish or debris",,,
7751,"2008","D02","2008D02045","125",,,"sole, rex","Glyptocephalus zachirus",,"6","01",,2,,," Observed in 2.2KG of mixed fish or debris",,,
7752,"2008","D02","2008D02045","126",,,"sole, butter","Isopsetta isolepis",,"6","01",,3,,," Observed in 2.2KG of mixed fish or debris",,,
7753,"2008","D02","2008D02046","99993",,"shell","empty bivalve shells",,,"1","01",,,0.180000,," Sample weight calculated from estimated percentage of 9 KG of debris Percentage of mass estimated at 2%",,,
7754,"2008","D02","2008D02046","99997",,"misc.","unsorted catch and debris",,,"1","01",,,0.270000,," Sample weight calculated from estimated percentage of 9 KG of debris Percentage of mass estimated at 3%",,,
7755,"2002","D02","2002D02001","50192",,"sea mouse","Bristleworm, Sea Mouse","Aphrodita negligens",,"1","01",,,1.796225,," Sample weight calculated from estimated percentage of 5.44310844 KG of debris Percentage of mass estimated at 33%",,,
7756,"2002","D02","2002D02001","81780",,"leather star","common mud star","Ctenodiscus crispatus",,"1","01",,,1.088621,,"Misnamed believed to be common mud star not leather star.Misnamed believed to be common mud star not leather star. Sample weight calculated from estimated percentage of 5.44310844 KG of debris Percentage of mass estimated at 20%",,,
7757,"2002","D02","2002D02001","83320",,"brittle star","notched brittlestar","Ophiura sarsi",,"1","01",,,1.088621,,"Identified only as brittle star in the field, notched brittle star is typical in catch Sample weight calculated from estimated percentage of 5.44310844 KG of debris Percentage of mass estimated at 20%",,,
7758,"2002","D02","2002D02001","69010",,"hermit crab","hermit crab unident.","Paguridae",,"1","01",,,0.272155,," Sample weight calculated from estimated percentage of 5.44310844 KG of debris Percentage of mass estimated at 5%",,,
7759,"2002","D02","2002D02001","99997",,"misc.","unsorted catch and debris",,,"1","01",,,1.197483,," Sample weight calculated from estimated percentage of 5.44310844 KG of debris Percentage of mass estimated at 22%",,,
7760,"2002","D02","2002D02001","24100",,,"eelpout unident.","Zoarcidae",,"6","01",,1,,," Observed in 0.02KG of mixed fish or debris",,,
7761,"2002","D02","2002D02001","23791",,,"dwarf wrymouth","Lyconectes aleutensis",,"6","01",,1,,," Observed in 0.02KG of mixed fish or debris",,,
7762,"2002","D02","2002D02002","80160",,"Pycnopodia","sunflower sea star","Pycnopodia helianthoides",,"1","01",,,2.449398,," Sample weight calculated from estimated percentage of 8.16466266 KG of debris Percentage of mass estimated at 30%",,,
7763,"2002","D02","2002D02002","99993",,"shell","empty bivalve shells",,,"1","01",,,2.449398,," Sample weight calculated from estimated percentage of 8.16466266 KG of debris Percentage of mass estimated at 30%",,,
7764,"2002","D02","2002D02002","83320",,"brittle star","notched brittlestar","Ophiura sarsi",,"1","01",,,0.816466,,"Identified only as brittle star in the field, notched brittle star is typical in catch Sample weight calculated from estimated percentage of 8.16466266 KG of debris Percentage of mass estimated at 10%",,,
7765,"2002","D02","2002D02002","50192",,"sea mouse","Bristleworm, Sea Mouse","Aphrodita negligens",,"1","01",,,0.816466,," Sample weight calculated from estimated percentage of 8.16466266 KG of debris Percentage of mass estimated at 10%",,,
7766,"2002","D02","2002D02002","74981",,"cockle","cockle unident.",,,"1","01",,,0.816466,," Sample weight calculated from estimated percentage of 8.16466266 KG of debris Percentage of mass estimated at 10%",,,
7767,"2002","D02","2002D02002","74000",,"clam","bivalve unident.","Bivalvia unident.",,"1","01",,,0.816466,," Sample weight calculated from estimated percentage of 8.16466266 KG of debris Percentage of mass estimated at 10%",,,
7768,"2002","D02","2002D02006","83320",,"brittle star","notched brittlestar","Ophiura sarsi",,"1","01",,,7.983225,,"Identified only as brittle star in the field, notched brittle star is typical in catch Sample weight calculated from estimated percentage of 9.97903214 KG of debris Percentage of mass estimated at 80%",,,
7769,"2002","D02","2002D02006","50192",,"sea mouse","Bristleworm, Sea Mouse","Aphrodita negligens",,"1","01",,,0.668595,," Sample weight calculated from estimated percentage of 9.97903214 KG of debris Percentage of mass estimated at 6.7%",,,
7770,"2002","D02","2002D02006","74060",,"horse mussel","northern horsemussel","Modiolus modiolus",,"1","01",,,0.668595,," Sample weight calculated from estimated percentage of 9.97903214 KG of debris Percentage of mass estimated at 6.7%",,,
7771,"2002","D02","2002D02006","74981",,"cockle","cockle unident.",,,"1","01",,,0.658616,," Sample weight calculated from estimated percentage of 9.97903214 KG of debris Percentage of mass estimated at 6.6%",,,
7772,"2002","D02","2002D02008","50010",,"tube worm","tube worm unident.",,,"1","01",,,3.175146,," Sample weight calculated from estimated percentage of 6.35029318 KG of debris Percentage of mass estimated at 50%",,,
7773,"2002","D02","2002D02008","83320",,"brittle star","notched brittlestar","Ophiura sarsi",,"1","01",,,1.587573,,"Identified only as brittle star in the field, notched brittle star is typical in catch Sample weight calculated from estimated percentage of 6.35029318 KG of debris Percentage of mass estimated at 25%",,,
7774,"2002","D02","2002D02008","80000",,"sea star","starfish unident.","Asteroidea unident.",,"1","01",,,0.317514,," Sample weight calculated from estimated percentage of 6.35029318 KG of debris Percentage of mass estimated at 5%",,,
7775,"2002","D02","2002D02008","71500",,"snail","snail unident.","Gastropod unident.",,"1","01",,,0.317514,," Sample weight calculated from estimated percentage of 6.35029318 KG of debris Percentage of mass estimated at 5%",,,
7776,"2002","D02","2002D02008","50192",,"sea mouse","Bristleworm, Sea Mouse","Aphrodita negligens",,"1","01",,,0.317514,," Sample weight calculated from estimated percentage of 6.35029318 KG of debris Percentage of mass estimated at 5%",,,
7777,"2002","D02","2002D02008","99997",,"misc.","unsorted catch and debris",,,"1","01",,,0.635029,," Sample weight calculated from estimated percentage of 6.35029318 KG of debris Percentage of mass estimated at 10%",,,
7778,"2002","D02","2002D02008","124",,,"sole, dover","Microstomus pacificus",,"6","01",,2,,," Observed in 0.5KG of mixed fish or debris",,,
7779,"2002","D02","2002D02008","24100",,,"eelpout unident.","Zoarcidae",,"6","01",,2,,," Observed in 0.5KG of mixed fish or debris",,,
7780,"2002","D02","2002D02009","80160",,,"sunflower sea star","Pycnopodia helianthoides",,"6","01",,4,,," Observed in 12.70058636KG of mixed fish or debris",,,
7781,"2008","D02","2008D02006","83320",,"brittle star","notched brittlestar","Ophiura sarsi",,"1","01",,,111.150000,,"Identified only as brittle star in the field, notched brittle star is typical in catch Sample weight calculated from estimated percentage of 117 KG of debris Percentage of mass estimated at 95%",,,
7782,"2008","D02","2008D02006","851",,"Chlamys","scallop, pink (or calico)","Genus Chlamys",,"1","01",,,3.510000,," Sample weight calculated from estimated percentage of 117 KG of debris Percentage of mass estimated at 3%",,,
7783,"2008","D02","2008D02006","66000",,"shrimp","shrimp unident.",,,"1","01",,,2.340000,," Sample weight calculated from estimated percentage of 117 KG of debris Percentage of mass estimated at 2%",,,
7784,"2008","D02","2008D02007","83320",,"brittle star","notched brittlestar","Ophiura sarsi",,"1","01",,,50.250000,,"Identified only as brittle star in the field, notched brittle star is typical in catch Sample weight calculated from estimated percentage of 67 KG of debris Percentage of mass estimated at 75%",,,
7785,"2008","D02","2008D02007","002",,"mud","Debris_natural",,,"1","01",,,16.750000,," Sample weight calculated from estimated percentage of 67 KG of debris Percentage of mass estimated at 25%",,,
7786,"2008","D02","2008D02008","83320",,"brittle star","notched brittlestar","Ophiura sarsi",,"1","01",,,2.850000,,"Identified only as brittle star in the field, notched brittle star is typical in catch Sample weight calculated from estimated percentage of 3 KG of debris Percentage of mass estimated at 95%",,,
7787,"2008","D02","2008D02008","74000",,"clam","bivalve unident.","Bivalvia unident.",,"1","01",,,0.075000,," Sample weight calculated from estimated percentage of 3 KG of debris Percentage of mass estimated at 2.5%",,,
7788,"2008","D02","2008D02008","69010",,"hermit crab","hermit crab unident.","Paguridae",,"1","01",,,0.075000,," Sample weight calculated from estimated percentage of 3 KG of debris Percentage of mass estimated at 2.5%",,,
7789,"2008","D02","2008D02009","83320",,"brittle star","notched brittlestar","Ophiura sarsi",,"1","01",,,65.550000,,"Identified only as brittle star in the field, notched brittle star is typical in catch Sample weight calculated from estimated percentage of 69 KG of debris Percentage of mass estimated at 95%",,,
7790,"2008","D02","2008D02009","99993",,"shell","empty bivalve shells",,,"1","01",,,2.070000,," Sample weight calculated from estimated percentage of 69 KG of debris Percentage of mass estimated at 3%",,,
7791,"2008","D02","2008D02009","002",,"kelp","Debris_natural",,,"1","01",,,0.690000,," Sample weight calculated from estimated percentage of 69 KG of debris Percentage of mass estimated at 1%",,,
7792,"2008","D02","2008D02009","002",,"wood","Debris_natural",,,"1","01",,,0.690000,," Sample weight calculated from estimated percentage of 69 KG of debris Percentage of mass estimated at 1%",,,
7793,"2008","D02","2008D02009","24185",,,"wattled eelpout","Lycodes palearis",,"6","01",,1,,," Observed in 0.45KG of mixed fish or debris",,,
7794,"2008","D02","2008D02009","24191",,,"shortfin eelpout","Lycodes brevipes",,"6","01",,1,,," Observed in 0.45KG of mixed fish or debris",,,
7795,"2008","D02","2008D02009","125",,,"sole, rex","Glyptocephalus zachirus",,"6","01",,1,,," Observed in 0.45KG of mixed fish or debris",,,
7796,"2008","D02","2008D02009","124",,,"sole, dover","Microstomus pacificus",,"6","01",,1,,," Observed in 0.45KG of mixed fish or debris",,,
7797,"2008","D02","2008D02009","511",,,"smelt, eulachon","Thaleichthys pacificus",,"6","01",,1,,," Observed in 0.45KG of mixed fish or debris",,,
7798,"2008","D02","2008D02010","83320",,"brittle star","notched brittlestar","Ophiura sarsi",,"1","01",,,76.950000,,"Identified only as brittle star in the field, notched brittle star is typical in catch Sample weight calculated from estimated percentage of 81 KG of debris Percentage of mass estimated at 95%",,,
7799,"2008","D02","2008D02010","99993",,"shell","empty bivalve shells",,,"1","01",,,2.430000,," Sample weight calculated from estimated percentage of 81 KG of debris Percentage of mass estimated at 3%",,,
7800,"2008","D02","2008D02010","74000",,"clam","bivalve unident.","Bivalvia unident.",,"1","01",,,0.810000,," Sample weight calculated from estimated percentage of 81 KG of debris Percentage of mass estimated at 1%",,,
